method,method_display,sample,true_vectors,pred_vectors,vector_count_error,engineering_score,line_geometry_score,total_length_score,junction_angle_score,vector_count_score,true_junctions,pred_junctions,pixel_precision_on_skeleton,pixel_recall_on_skeleton,pixel_f1_on_skeleton,pixel_iou_on_skeleton,pixel_accuracy_on_skeleton,tp,fp,fn,tn,precision_from_matrix,recall_from_matrix,f1_from_matrix,accuracy_from_matrix,iou_from_matrix,raw_stroke_pixels,skeleton_stroke_pixels,graph_node_clusters,traced_paths,classified_line_pixels,classified_endpoint_pixels,classified_corner_pixels,classified_t_junction_pixels,classified_x_junction_pixels,internal_skeletonization_applied
baseline_on_shared_skeleton,Baseline on shared skeleton,34,2,2,0,1.0,1.0,1.0,1.0,1.0,0,0,0.9999999999885058,0.9999999999885058,0.9999999994885058,0.9999999999885058,0.9999999999999389,87,0,0,16297,0.9999999999885058,0.9999999999885058,0.9999999994885058,0.9999999999999389,0.9999999999885058,87,87,4,2,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,34,2,2,0,1.0,1.0,1.0,1.0,1.0,0,0,0.9999999999885058,0.9999999999885058,0.9999999994885058,0.9999999999885058,0.9999999999999389,87,0,0,16297,0.9999999999885058,0.9999999999885058,0.9999999994885058,0.9999999999999389,0.9999999999885058,87,87,4,2,83.0,4.0,0.0,0.0,0.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,34,2,12,10,0.1641868686868687,0.08090909090909089,0.5555555555555556,0.0,0.16666666666666663,0,2,0.0,0.0,0.0,0.0,0.9857177734374398,0,147,87,16150,0.0,0.0,0.0,0.9857177734374398,0.0,87,87,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,34,2,2,0,0.5789264705882353,0.195,0.7058823529411764,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.9909667968749395,0,61,87,16236,0.0,0.0,0.0,0.9909667968749395,0.0,87,87,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,35,12,14,2,0.6781050869148035,0.8084650355648813,0.9610894941634242,0.14545454545454548,0.8571428571428572,4,11,0.864476386035186,0.8487903225789339,0.8565615457851762,0.7491103202833646,0.9913940429686895,421,66,75,15822,0.864476386035186,0.8487903225789339,0.8565615457851762,0.9913940429686895,0.7491103202833646,1024,496,24,16,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,35,12,12,0,0.8957051698791716,0.9244161578810817,0.9610894941634242,0.75,1.0,4,3,0.9938775510183798,0.9818548387076979,0.9878296141024772,0.9759519038056594,0.9992675781249389,487,3,9,15885,0.9938775510183798,0.9818548387076979,0.9878296141024772,0.9992675781249389,0.9759519038056594,1024,496,24,16,445.0,22.0,3.0,16.0,10.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,35,12,13,1,0.39887387682630293,0.24139653628433133,0.9396887159533074,0.039999999999999994,0.9230769230769231,4,15,0.024830699774210315,0.022177419354793997,0.023429179480243763,0.011853448275849296,0.9440307617186924,11,432,485,15456,0.024830699774210315,0.022177419354793997,0.023429179480243763,0.9440307617186924,0.011853448275849296,1024,496,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,35,12,14,2,0.3550308139966904,0.17037459103146138,0.8579766536964981,0.08421052631578947,0.8571428571428572,4,19,0.04166666666655816,0.03225806451606399,0.036363635871652894,0.018518518518497087,0.948242187499942,16,368,480,15520,0.04166666666655816,0.03225806451606399,0.036363635871652894,0.948242187499942,0.018518518518497087,1024,496,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,36,10,12,2,0.6593535392253081,0.7393774359549878,0.935251798561151,0.22499999999999998,0.8333333333333334,8,6,0.6302186878715105,0.6038095238083737,0.6167315170087567,0.4458509142047175,0.9759521484374404,317,186,208,15673,0.6302186878715105,0.6038095238083737,0.6167315170087567,0.9759521484374404,0.4458509142047175,1086,525,30,28,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,36,10,13,3,0.7563754685411825,0.8533194633879566,0.9460431654676259,0.425,0.7692307692307692,8,7,0.8520710059154791,0.8228571428555755,0.837209301824111,0.7199999999988,0.9897460937499396,432,75,93,15784,0.8520710059154791,0.8228571428555755,0.837209301824111,0.9897460937499396,0.7199999999988,1086,525,32,30,414.0,15.0,5.0,73.0,18.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,36,10,16,6,0.39063039974045727,0.25191341946367657,0.9856115107913669,0.07058823529411765,0.625,8,17,0.0435643564355573,0.041904761904682085,0.04271844610204733,0.021825396825375175,0.9398193359374426,22,483,503,15376,0.0435643564355573,0.041904761904682085,0.04271844610204733,0.9398193359374426,0.021825396825375175,1086,525,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,36,10,15,5,0.4476323919278353,0.31637467324224544,0.7679856115107914,0.33999999999999997,0.6666666666666667,8,10,0.07407407407389117,0.0571428571427483,0.06451612854044399,0.0333333333332963,0.9468994140624422,30,375,495,15484,0.07407407407389117,0.0571428571427483,0.06451612854044399,0.9468994140624422,0.0333333333332963,1086,525,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,37,18,23,5,0.6485029692457355,0.7025725122822288,0.9110473457675753,0.2875,0.782608695652174,12,16,0.744372990352501,0.6652298850565155,0.7025796656613599,0.5415204678356239,0.9760742187499404,463,159,233,15529,0.744372990352501,0.6652298850565155,0.7025796656613599,0.9760742187499404,0.5415204678356239,1575,696,43,39,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,37,18,25,7,0.667638579361407,0.7453294749399034,0.8637015781922526,0.35,0.72,12,20,0.7875210792566821,0.6709770114932888,0.7245927070272815,0.568126520680574,0.9783325195311903,467,126,229,15562,0.7875210792566821,0.6709770114932888,0.7245927070272815,0.9783325195311903,0.568126520680574,1575,696,44,40,485.0,29.0,8.0,115.0,59.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,37,18,12,6,0.2295826669956471,0.09103284625952292,0.6097560975609756,0.0,0.6666666666666667,12,5,0.07272727272708383,0.04022988505741346,0.05180388483268567,0.026590693257334673,0.9374389648436927,28,357,668,15331,0.07272727272708383,0.04022988505741346,0.05180388483268567,0.9374389648436927,0.026590693257334673,1575,696,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,37,18,15,3,0.33988507662235423,0.18236855860284043,0.7890961262553802,0.06666666666666667,0.8333333333333334,12,15,0.07061068702276602,0.053160919540153506,0.06065573721475679,0.031276415891774066,0.9300537109374432,37,487,659,15201,0.07061068702276602,0.053160919540153506,0.06065573721475679,0.9300537109374432,0.031276415891774066,1575,696,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,38,12,13,1,0.6439508480963748,0.6919108629588934,0.8605072463768115,0.2727272727272727,0.9230769230769231,11,9,0.7245762711849055,0.7230443974614735,0.7238095233079924,0.567164179103537,0.9840698242186899,342,130,131,15781,0.7245762711849055,0.7230443974614735,0.7238095233079924,0.9840698242186899,0.567164179103537,1358,473,25,21,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,38,12,14,2,0.5758990752315585,0.6090623781104083,0.8532608695652174,0.18181818181818182,0.8571428571428572,11,10,0.8354700854683003,0.8266384777995208,0.831030817776675,0.7109090909077984,0.9902954101561895,391,77,82,15834,0.8354700854683003,0.8266384777995208,0.831030817776675,0.9902954101561895,0.7109090909077984,1358,473,25,21,409.0,20.0,4.0,20.0,20.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,38,12,17,5,0.3947610339702208,0.26770456703790035,0.8975609756097561,0.0967741935483871,0.7058823529411764,11,31,0.060721062618480606,0.0676532769554595,0.06399999950133,0.03305785123963527,0.9428710937499424,32,495,441,15416,0.060721062618480606,0.0676532769554595,0.06399999950133,0.9428710937499424,0.03305785123963527,1358,473,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,38,12,15,3,0.43319607744793737,0.2882528822588985,0.9355932203389831,0.14545454545454548,0.8,11,22,0.05947955390323517,0.0676532769554595,0.06330365924477044,0.03268641470885323,0.9421997070311925,32,506,441,15405,0.05947955390323517,0.0676532769554595,0.06330365924477044,0.9421997070311925,0.03268641470885323,1358,473,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,39,4,4,0,0.9846698339571937,0.9718196457326892,0.9867549668874173,1.0,1.0,0,0,0.9999999999927537,0.9999999999927537,0.9999999994927538,0.9999999999927537,0.9999999999999389,138,0,0,16246,0.9999999999927537,0.9999999999927537,0.9999999994927538,0.9999999999999389,0.9999999999927537,314,138,8,4,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,39,4,4,0,0.9846698339571937,0.9718196457326892,0.9867549668874173,1.0,1.0,0,0,0.9999999999927537,0.9999999999927537,0.9999999994927538,0.9999999999927537,0.9999999999999389,138,0,0,16246,0.9999999999927537,0.9999999999927537,0.9999999994927538,0.9999999999999389,0.9999999999927537,314,138,8,4,130.0,8.0,0.0,0.0,0.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,39,4,13,9,0.2693848221670802,0.16944444444444443,0.8118279569892473,0.0,0.3076923076923077,0,9,0.02976190476172761,0.03623188405770847,0.03267973806668377,0.016611295681007936,0.98193359374994,5,163,133,16083,0.02976190476172761,0.03623188405770847,0.03267973806668377,0.98193359374994,0.016611295681007936,314,138,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,39,4,5,1,0.3523796356538712,0.18320561941251595,0.949685534591195,0.0,0.8,0,3,0.02068965517227111,0.02173913043462508,0.02120141292771793,0.01071428571424745,0.9830932617186899,3,142,135,16104,0.02068965517227111,0.02173913043462508,0.02120141292771793,0.9830932617186899,0.01071428571424745,314,138,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,40,14,20,6,0.5739793090390339,0.6843390802523931,0.8551336146272855,0.09999999999999999,0.7,6,14,0.6345177664963884,0.5841121495318005,0.6082725055825938,0.43706293706242766,0.9705200195311907,375,216,267,15526,0.6345177664963884,0.5841121495318005,0.6082725055825938,0.9705200195311907,0.43706293706242766,1935,642,32,26,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,40,14,21,7,0.6292969135605025,0.7817340829105536,0.9113924050632911,0.1142857142857143,0.6666666666666667,6,14,0.8465189873404327,0.8333333333320353,0.8398744108016951,0.7239512855199947,0.9875488281249397,535,97,107,15645,0.8465189873404327,0.8333333333320353,0.8398744108016951,0.9875488281249397,0.7239512855199947,1935,642,32,26,565.0,22.0,9.0,24.0,22.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,40,14,13,1,0.35197410853111943,0.14679531987559719,0.890295358649789,0.06,0.9285714285714286,6,10,0.04576271186432922,0.042056074766289635,0.043831168331988433,0.02240663900413078,0.9281005859374434,27,563,615,15179,0.04576271186432922,0.042056074766289635,0.043831168331988433,0.9281005859374434,0.02240663900413078,1935,642,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,40,14,16,2,0.3344261925996652,0.1473496575663758,0.8030942334739803,0.08000000000000002,0.875,6,15,0.05426356589136771,0.0436137071650411,0.04835923957492074,0.024778761061924975,0.932739257812443,28,488,614,15254,0.05426356589136771,0.0436137071650411,0.04835923957492074,0.932739257812443,0.024778761061924975,1935,642,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,41,11,11,0,0.7701787534547831,0.7799607219630103,0.9709821428571429,0.5,1.0,4,2,0.800505050503029,0.7788697788678652,0.7895392273935197,0.6522633744842546,0.9896850585936896,317,79,90,15898,0.800505050503029,0.7788697788678652,0.7895392273935197,0.9896850585936896,0.6522633744842546,1187,407,24,20,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,41,11,16,5,0.7226468454105475,0.7527072755155023,0.96875,0.48571428571428577,0.6875,4,7,0.8165829145708127,0.7985257985238365,0.8074534156471247,0.6770833333319227,0.9905395507811895,325,73,82,15904,0.8165829145708127,0.7985257985238365,0.8074534156471247,0.9905395507811895,0.6770833333319227,1187,407,26,22,337.0,17.0,1.0,30.0,22.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,41,11,13,2,0.4033638147985974,0.2490807606024997,0.8794642857142857,0.12307692307692307,0.8461538461538461,4,13,0.019943019942963127,0.01719901719897494,0.01846965649476474,0.009320905459375072,0.9545898437499417,7,344,400,15633,0.019943019942963127,0.01719901719897494,0.01846965649476474,0.9545898437499417,0.009320905459375072,1187,407,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,41,11,12,1,0.4249675438239512,0.1902757988455929,0.9050505050505051,0.26666666666666666,0.9166666666666666,4,12,0.03056768558945291,0.03439803439794988,0.03236994169819508,0.01645123384251886,0.948913574218692,14,444,393,15533,0.03056768558945291,0.03439803439794988,0.03236994169819508,0.948913574218692,0.01645123384251886,1187,407,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,42,13,18,5,0.6406557546819567,0.6347542551392793,0.9764705882352941,0.35000000000000003,0.7222222222222222,11,12,0.8058252427173289,0.7851351351340742,0.7953456531608712,0.6602272727265225,0.98175048828119,581,140,159,15504,0.8058252427173289,0.7851351351340742,0.7953456531608712,0.98175048828119,0.6602272727265225,1743,740,33,33,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,42,13,19,6,0.6256634909301295,0.6669822719435672,0.9673202614379085,0.2545454545454545,0.6842105263157895,11,22,0.6657342657333346,0.643243243242374,0.6542955321452962,0.4862104187941918,0.9692993164061908,476,239,264,15405,0.6657342657333346,0.643243243242374,0.6542955321452962,0.9692993164061908,0.4862104187941918,1743,740,31,31,570.0,19.0,5.0,102.0,44.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,42,13,11,2,0.27513124863947397,0.15544754625013846,0.534640522875817,0.05454545454545454,0.8461538461538461,11,2,0.04926108374372103,0.027027027026990506,0.0349040135040158,0.01776198934279062,0.932495117187443,20,386,720,15258,0.04926108374372103,0.027027027026990506,0.0349040135040158,0.932495117187443,0.01776198934279062,1743,740,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,42,13,14,1,0.40062018226456164,0.22945163441300032,0.7725490196078432,0.19999999999999998,0.9285714285714286,11,14,0.07875457875443452,0.058108108108029584,0.06687402750505383,0.03459372485918375,0.9267578124999434,43,503,697,15141,0.07875457875443452,0.058108108108029584,0.06687402750505383,0.9267578124999434,0.03459372485918375,1743,740,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,43,10,11,1,0.5235446898717104,0.5843515102395128,0.8483870967741935,0.0,0.9090909090909091,4,5,0.5719844357965526,0.5345454545444827,0.552631578446902,0.38181818181768595,0.9709472656249407,294,220,256,15614,0.5719844357965526,0.5345454545444827,0.552631578446902,0.9709472656249407,0.38181818181768595,1656,550,18,13,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,43,10,11,1,0.6115136214005698,0.6509849781531069,0.8258064516129032,0.25,0.9090909090909091,4,2,0.7681728880142079,0.7109090909077984,0.7384324829743312,0.5853293413164891,0.9830932617186899,391,118,159,15716,0.7681728880142079,0.7109090909077984,0.7384324829743312,0.9830932617186899,0.5853293413164891,1656,550,19,14,460.0,15.0,4.0,45.0,26.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,43,10,12,2,0.36627968445022774,0.2191519869503268,0.7758064516129033,0.11666666666666668,0.8333333333333334,4,12,0.024038461538403753,0.018181818181785124,0.020703933256990267,0.010460251046014163,0.9422607421874425,10,406,540,15428,0.024038461538403753,0.018181818181785124,0.020703933256990267,0.9422607421874425,0.010460251046014163,1656,550,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,43,10,13,3,0.3950629122184533,0.26725571663783826,0.8129032258064516,0.1411764705882353,0.7692307692307692,4,17,0.03846153846145628,0.03272727272721322,0.03536345726348903,0.017999999999982,0.9400634765624426,18,450,532,15384,0.03846153846145628,0.03272727272721322,0.03536345726348903,0.9400634765624426,0.017999999999982,1656,550,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,44,18,28,10,0.6121723336669419,0.6901880245438589,0.8934065934065935,0.23448275862068974,0.6428571428571428,21,29,0.7831800262801798,0.7468671679188635,0.7645926871195701,0.6188992731042379,0.9776000976561903,596,165,202,15421,0.7831800262801798,0.7468671679188635,0.7645926871195701,0.9776000976561903,0.6188992731042379,1648,798,45,49,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,44,18,31,13,0.5859632806129222,0.6683464607578506,0.8857142857142857,0.20000000000000004,0.5806451612903225,21,26,0.736074270556053,0.6954887218036397,0.7152061850664906,0.556670010029532,0.9730224609374406,555,199,243,15387,0.736074270556053,0.6954887218036397,0.7152061850664906,0.9730224609374406,0.556670010029532,1648,798,48,53,615.0,24.0,14.0,76.0,69.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,44,18,16,2,0.3394567322655558,0.19021181312030985,0.6373626373626373,0.15,0.8888888888888888,21,24,0.10707456978947022,0.0701754385964033,0.08478425387430324,0.04426877470352232,0.9262084960936935,56,467,742,15119,0.10707456978947022,0.0701754385964033,0.08478425387430324,0.9262084960936935,0.04426877470352232,1648,798,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,44,18,15,3,0.3285084996928547,0.22631518450264013,0.5857142857142856,0.10476190476190476,0.8333333333333334,21,12,0.10317460317439847,0.06516290726808877,0.07987711166054823,0.04159999999996672,0.9268798828124434,52,452,746,15134,0.10317460317439847,0.06516290726808877,0.07987711166054823,0.9268798828124434,0.04159999999996672,1648,798,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,45,14,12,2,0.6851081130692503,0.7561812351433215,0.8955613577023499,0.32,0.8571428571428572,5,2,0.942583732055913,0.9410828025462722,0.9418326688212086,0.890060240962515,0.9955444335936892,591,36,37,15720,0.942583732055913,0.9410828025462722,0.9418326688212086,0.9955444335936892,0.890060240962515,1774,628,26,19,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,45,14,15,1,0.6497445024041667,0.7131985115660857,0.891644908616188,0.2285714285714286,0.9333333333333333,5,7,0.9043062200942515,0.9028662420367789,0.9035856568690783,0.8241279069755464,0.9926147460936894,567,60,61,15696,0.9043062200942515,0.9028662420367789,0.9035856568690783,0.9926147460936894,0.8241279069755464,1774,628,27,20,583.0,21.0,0.0,15.0,9.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,45,14,14,0,0.38545046008832307,0.2590145783432789,0.6853785900783289,0.12727272727272726,1.0,5,11,0.07171314741021571,0.05732484076423993,0.06371681366539589,0.032906764168160046,0.9354248046874429,36,466,592,15290,0.07171314741021571,0.05732484076423993,0.06371681366539589,0.9354248046874429,0.032906764168160046,1774,628,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,45,14,17,3,0.4627609479565207,0.36485600965144094,0.9477806788511749,0.10666666666666667,0.8235294117647058,5,15,0.054331864904472345,0.058917197452135486,0.056531703091260425,0.029088050314442542,0.9246215820311935,37,644,591,15112,0.054331864904472345,0.058917197452135486,0.056531703091260425,0.9246215820311935,0.029088050314442542,1774,628,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,46,10,12,2,0.6893617313584537,0.8078062344656172,0.9625779625779626,0.19999999999999998,0.8333333333333334,6,6,0.6561085972835835,0.6444444444430124,0.6502242147452192,0.48172757475003036,0.98095703124994,290,152,160,15782,0.6561085972835835,0.6444444444430124,0.6502242147452192,0.98095703124994,0.48172757475003036,938,450,22,18,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,46,10,11,1,0.6833936292850885,0.7406717315416407,0.9625779625779626,0.26666666666666666,0.9090909090909091,6,4,0.6905829596397073,0.6844444444429235,0.6874999994984755,0.523809523808633,0.9829101562499399,308,138,142,15796,0.6905829596397073,0.6844444444429235,0.6874999994984755,0.9829101562499399,0.523809523808633,938,450,23,19,386.0,16.0,3.0,35.0,10.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,46,10,16,6,0.37947909734627666,0.18765147345487904,0.9876796714579056,0.13999999999999999,0.625,6,20,0.08941176470567197,0.08444444444425679,0.0868571423573525,0.04540023894857181,0.9512329101561919,38,387,412,15547,0.08941176470567197,0.08444444444425679,0.0868571423573525,0.9512329101561919,0.04540023894857181,938,450,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,46,10,13,3,0.3638867636867637,0.24118518518518517,0.7671517671517671,0.1,0.7692307692307692,6,10,0.04601226993850917,0.03333333333325926,0.03865979332710039,0.01971090670168238,0.9544677734374417,15,311,435,15623,0.04601226993850917,0.03333333333325926,0.03865979332710039,0.9544677734374417,0.01971090670168238,938,450,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,47,17,22,5,0.6307252171433576,0.6191066842552618,0.8742724097788126,0.4,0.7727272727272727,18,20,0.5222381635573569,0.501377410467629,0.5115952208628056,0.3437204910289483,0.9575805664061915,364,333,362,15325,0.5222381635573569,0.501377410467629,0.5115952208628056,0.9575805664061915,0.3437204910289483,1441,726,39,38,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,47,17,25,8,0.6313837642631263,0.6700055710827202,0.889406286379511,0.33599999999999997,0.6799999999999999,18,25,0.623066104077886,0.6101928374647243,0.6165622820322513,0.4456740442651452,0.9663696289061909,443,268,283,15390,0.623066104077886,0.6101928374647243,0.6165622820322513,0.9663696289061909,0.4456740442651452,1441,726,39,38,598.0,27.0,5.0,52.0,44.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,47,17,19,2,0.40563083059049715,0.2201778760087031,0.7392316647264261,0.2769230769230769,0.8947368421052632,18,26,0.05821917808209209,0.046831955922800504,0.05190839645236059,0.026645768025057488,0.9241943359374436,34,550,692,15108,0.05821917808209209,0.046831955922800504,0.05190839645236059,0.9241943359374436,0.026645768025057488,1441,726,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,47,17,17,0,0.3579289780504633,0.11320267014706492,0.7974388824214202,0.19000000000000003,1.0,18,20,0.07239057239045052,0.05922865013765947,0.06515151465641644,0.03367267032103863,0.9246826171874435,43,551,683,15107,0.07239057239045052,0.05922865013765947,0.06515151465641644,0.9246826171874435,0.03367267032103863,1441,726,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,48,16,22,6,0.6213746761638228,0.7232677174228102,0.9325513196480939,0.14666666666666667,0.7272727272727273,7,15,0.8563922942191657,0.8302207130715956,0.843103447774529,0.728763040237364,0.9888916015624396,489,82,100,15713,0.8563922942191657,0.8302207130715956,0.843103447774529,0.9888916015624396,0.728763040237364,1417,589,37,29,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,48,16,22,6,0.6254371761638227,0.7322954952005879,0.9325513196480939,0.14666666666666667,0.7272727272727273,7,15,0.8526315789458726,0.8251273344637944,0.838654011578066,0.7221396731044247,0.9885864257811896,486,84,103,15711,0.8526315789458726,0.8251273344637944,0.838654011578066,0.9885864257811896,0.7221396731044247,1417,589,37,29,501.0,29.0,3.0,30.0,26.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,48,16,6,10,0.17877564483174943,0.159498174569088,0.34750733137829914,0.0,0.375,7,0,0.05405405405381057,0.0203735144312048,0.029593094546830654,0.015018773466814746,0.9519653320311918,12,210,577,15585,0.05405405405381057,0.0203735144312048,0.029593094546830654,0.9519653320311918,0.015018773466814746,1417,589,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,48,16,18,2,0.4263187498488056,0.25595361738241507,0.9237536656891495,0.15000000000000002,0.8888888888888888,7,8,0.05892255892245973,0.05942275042434733,0.05917159713304499,0.030487804878022225,0.932067871093693,35,559,554,15236,0.05892255892245973,0.05942275042434733,0.05917159713304499,0.932067871093693,0.030487804878022225,1417,589,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,49,15,15,0,0.7824337113516253,0.7885241568797552,0.8879892037786774,0.6,1.0,6,5,0.9692307692292781,0.9647779479311412,0.9669992320388099,0.936106983653884,0.997375488281189,630,20,23,15711,0.9692307692292781,0.9647779479311412,0.9669992320388099,0.997375488281189,0.936106983653884,1535,653,32,25,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,49,15,16,1,0.7695650501904056,0.7732162308924589,0.8893387314439946,0.6,0.9375,6,6,0.976923076921574,0.9724349157718646,0.9746738291224513,0.9505988023937866,0.997985839843689,635,15,18,15716,0.976923076921574,0.9724349157718646,0.9746738291224513,0.997985839843689,0.9505988023937866,1535,653,32,25,591.0,25.0,2.0,13.0,22.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,49,15,19,4,0.3413942573978115,0.1308836249266106,0.8677462887989204,0.12,0.7894736842105263,6,20,0.0531561461793137,0.0490045941806294,0.05099601543699942,0.026165167620583674,0.9273071289061934,32,570,621,15161,0.0531561461793137,0.0490045941806294,0.05099601543699942,0.9273071289061934,0.026165167620583674,1535,653,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,49,15,18,3,0.3449565598721689,0.19578553265940069,0.7894736842105263,0.0625,0.8333333333333334,6,16,0.0571428571427483,0.04594180704434006,0.050933785583915356,0.026132404181161906,0.9317626953124432,30,495,623,15236,0.0571428571427483,0.04594180704434006,0.050933785583915356,0.9317626953124432,0.026132404181161906,1535,653,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,50,8,11,3,0.6195244483958867,0.7358975573662507,0.9532163742690059,0.1,0.7272727272727273,2,4,0.7106109324735993,0.7060702875376803,0.7083333328310683,0.5483870967728328,0.9888916015624396,221,90,92,15981,0.7106109324735993,0.7060702875376803,0.7083333328310683,0.9888916015624396,0.5483870967728328,1032,313,19,15,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,50,8,11,3,0.6500667908873357,0.7691365510769427,0.956140350877193,0.16,0.7272727272727273,2,5,0.7395498392259179,0.7348242811478121,0.7371794866771295,0.5837563451761834,0.9899902343749396,230,81,83,15990,0.7395498392259179,0.7348242811478121,0.7371794866771295,0.9899902343749396,0.5837563451761834,1032,313,18,14,280.0,14.0,0.0,12.0,7.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,50,8,17,9,0.4027183438630052,0.36312901854508745,0.8918128654970761,0.05555555555555555,0.47058823529411764,2,18,0.0071174377223946,0.0063897763578070615,0.006734006235435196,0.0033783783783726718,0.9639892578124412,2,279,311,15792,0.0071174377223946,0.0063897763578070615,0.006734006235435196,0.9639892578124412,0.0033783783783726718,1032,313,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,50,8,10,2,0.3923328769743385,0.13981326078521605,0.9970845481049563,0.2,0.8,2,5,0.02580645161281998,0.025559105431228246,0.02568218248548293,0.013008130081279662,0.9629516601561912,8,302,305,15769,0.02580645161281998,0.025559105431228246,0.02568218248548293,0.9629516601561912,0.013008130081279662,1032,313,0,0,,,,,,False
